name,brand,category,subcategory,oliveyoung_id,oliveyoung_rank,source_url,raw_ingredients_text
피지오겔 아쿠아 포맨 오일컷 올인원,피지오겔,skincare,lotion,A000000223483,18,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223483&dispCatNo=100000100010016&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=19,"정제수, 글리세린, 변성알코올, 스테아릴헵타노에이트, 1,2-헥산다이올, 다이프로필렌글라이콜, 나이아신아마이드, 트레할로오스, 다이메티콘, 빙하수, 판테놀, 실리카, 소듐카보머, 폴리글리세릴-10스테아레이트, C14-22알코올, 폴리글리세릴-10올리에이트, 부틸렌글라이콜, C12-20알킬글루코사이드, 타우린, 트로메타민, 아데노신, 말라카이트추출물, 카보머, 다이소듐이디티에이, 4-터피네올, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 카르니틴, 알지닌, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 펜틸렌글라이콜, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머 피지오겔 아쿠아 포맨 오일컷 올인원 30ml 정제수, 글리세린, 변성알코올, 스테아릴헵타노에이트, 1,2-헥산다이올, 다이프로필렌글라이콜, 나이아신아마이드, 트레할로오스, 다이메티콘, 빙하수, 판테놀, 실리카, 소듐카보머, 폴리글리세릴-10스테아레이트, C14-22알코올, 폴리글리세릴-10올리에이트, 부틸렌글라이콜, C12-20알킬글루코사이드, 타우린, 트로메타민, 아데노신, 말라카이트추출물, 카보머, 다이소듐이디티에이, 4-터피네올, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 카르니틴, 알지닌, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 하이드록시프로필트라이모늄하이알루로네이트, 소듐아세틸레이티드하이알루로네이트, 펜틸렌글라이콜, 에틸헥실글리세린, 소듐하이알루로네이트크로스폴리머 피지오겔 레드수딩 시카밸런스 플러스 에이씨 폼 살리실릭애씨드,마데카소사이드(0.1PPM),아시아코사이드(0.04PPM),마데카식애씨드(0.035PPM),아시아틱애씨드(0.025PPM),"
피지오겔 레드수딩 AI 진정보습 로션,피지오겔,skincare,lotion,A000000129771,19,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129771&dispCatNo=100000100010016&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=20,"정제수, 카프릴릭/카프릭트리글리세라이드, 글리세린, 펜틸렌글라이콜, 쉐어버 터, 하이드로제네이티드레시틴, 팔미타마이드엠이에이, 하이드록시에칠셀룰로 오스, 카프릴릴글라이콜, 잔탄검, 베타인, 스쿠알란, 사코신, 아세트아마이드엠 이에이, 소듐카보머, 카보머, 세라마이드엔피(세라마이드3)"
비오템옴므 아쿠아파워 올인원,비오템,skincare,lotion,A000000137488,20,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000137488&dispCatNo=100000100010016&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=21,"정제수 페퍼민트잎수 변성알코올 프로필렌글라이콜 글리세린 부틸렌글라이콜 피이지-20 피이지-8 피피지-6-데실테트라데세스-30 비스-피이지-18메틸에터다이메틸실레인 카보머 페녹시에탄올 향료 프로판다이올 에틸헥실글리세린 포타슘하이드록사이드 멘톨 아데노신 알지닌 시트릭애씨드 살리실릭애씨드 리날룰 리모넨 알테로모나스발효추출물 비트레오스실라발효물 벤질살리실레이트 하이드록시시트로넬알 시트로넬올 쿠마린 토코페롤 올인원 스틱: 정제수 다이카프릴릴카보네이트 부틸렌글라이콜 아이소데실네오펜타노에이트 합성왁스 다이메티콘 마이크로크리스탈린왁스 글리세린 나이아신아마이드 라우릴피이지-8다이메티콘 소듐클로라이드 다이프로필렌글라이콜 1,2-헥산다이올 카프릴릭/카프릭트라이글리세라이드 솔비탄세스퀴올리에이트 글리세릴카프릴레이트 다이메티콘/피이지-10/15크로스폴리머 토코페롤 멘톨 멘틸락테이트 향료 스테아랄코늄헥토라이트 소듐하이알루로네이트 세라마이드엔피 프로필렌카보네이트 아데노신 비트레오스실라발효물 티타늄디옥사이드 리날룰 리모넨 크로뮴옥사이드그린 울트라마린 소듐시트레이트 벤질살리실레이트 하이드록시시트로넬알 시트로넬올 트라이에톡시카프릴릴실레인 알루미늄하이드록사이드 아쿠아피트니스 샤워젤: 정제수 소듐라우레스설페이트 하이드로제네이티드스타치하이드롤리세이트 수크로오스 코코-베타인 소듐클로라이드 향료 시트릭애씨드 해수 소듐하이드록사이드 비트레오스실라발효물 헥실렌글라이콜 시트랄 황색4호 청색1호 페녹시에탄올 살리실릭애씨드 소듐벤조에이트"
아이오페 맨 프로 레티놀 올인원,아이오페,skincare,lotion,A000000199270,21,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000199270&dispCatNo=100000100010016&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=23,"정제수@부틸렌글라이콜@다이카프릴릴카보네이트@글리세린@메틸트라이메티콘@나이아신아마이드@1,2-헥산다이올@하이드로제네이티드폴리(C6-14올레핀)@세테아릴알코올@글리세릴스테아레이트@스테아릭애씨드@팔미틱애씨드@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머@하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머@트로메타민@돌콩오일@향료@해바라기씨오일@실리카@글리세릴카프릴레이트@소듐스테아로일글루타메이트@하이드로제네이티드레시틴@하이드록시프로필스타치포스페이트@다이소듐이디티에이@에틸헥실글리세린@아데노신@폴리글리세릴-3메틸글루코오스다이스테아레이트@당근추출물@에칠아스코빌에텔@덱스트 린@레티놀@리모넨@솔비탄아이소스테아레이트@맥주효모추출물,리날룰@토코페롤@미리스틱애씨드@비에이치티@아라키딕애씨드@베타-카로틴@펜틸렌글라이콜@라우릭애씨드@카보머@아라비아고무나무검@프로필렌글라이콜알지네이트 * 함량 : 레티놀 504 IU/g &베타-카로틴 7.5 ppm"
라운드랩 포 맨 자작나무 수분 로션,라운드랩,skincare,lotion,A000000163494,22,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000163494&dispCatNo=100000100010016&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=24,"정제수, 부틸렌글라이콜, 글리세린, 아이소노닐아이소노나노에이트, 자작나무수액(10,967ppm), 베타인, 스쿠알란, 하이드로제네이티드폴리(C6-14올레핀), 글리세릴글루코사이드, 다이포타슘글리시리제이트, 알란토인, 쇠비름추출물, 감나무잎추출물, 포도추출물, 잇꽃꽃추출물, 커피콩추출물, 호장근뿌리추출물, 밤껍질추출물, 초피나무열매추출물, 녹차추출물, 소듐하이알루로네이트, 하이알루로닉애씨드, 아스코빅애씨드, 치자추출물, 토코페롤, 에틸헥실글리세린, 다이프로필렌글라이콜, 세테아릴올리베이트, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 솔비탄올리베이트, 하이드록시아세토페논, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 카프릴릴글라이콜, 솔비탄아이소스테아레이트, 덱스트린, 글리세릴카프릴레이트, 1,2-헥산다이올, 다이소듐이디티에이"
크리니크 노란에센스 로션,크리니크,skincare,lotion,A000000104173,23,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104173&dispCatNo=100000100010016&trackingCd=Cat100000100010016_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=25,"정제수 , 미네랄오일 , 글리세린 , 페트롤라툼 , 스테아릭애씨드 , 글리세릴스테아레이트 , 참깨오일 , 우레아 , 라놀린알코올 , 트리에탄올아민 , 보리추출물 , 오이추출물 , 해바라기씨드케이크 , 프로필렌글라이콜디카프레이트 , 소듐하이알루로네이트 , 부틸렌글라이콜 , 펜틸렌글라이콜 , 트리소듐이디티에이 , 페녹시에탄올 , 황색5호 , 황색4호 , 적색227호 [ILN39477]"
닥터지 레드 블레미쉬 포 맨 올인원 오일컷 로션,닥터지,skincare,lotion,A000000185235,24,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000185235&dispCatNo=100000100010016&trackingCd=Cat100000100010016_Small&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%A1%9C%EC%85%98_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=26,"정제수, 부틸렌글라이콜, 베타인, 카프릴릴메티콘, 나이아신아마이드, 실리카, 메틸트라이메티콘, 1,2-헥산다이올, 에리스리톨, 스테아릴다이메티콘, 소듐아크릴레이트코폴리머, 하이드록시아세토페논, 카보머, 알지닌, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 옥타데센, 폴리아크릴레이트-13, 에틸헥실글리세린, 사과추출물, 글루코노락톤, 아데노신, 하이드로제네이티드폴리아이소부텐, 레시틴, 다이소듐이디티에이, 커피콩추출물, 폴리글리세릴-10라우레이트, 병풀추출물, 에틸헥실팔미테이트, 솔비탄아이소스테아레이트, 메도우스위트꽃추출물, 사탕무뿌리추출물, 레몬추출물, 녹차추출물, 하이드롤라이즈드하이알루로닉애씨드, 다이프로필렌글라이콜, 하이드로제네이티드레시틴, 토코페롤, 판테놀, 수크로오스다이스테아레이트, 세라마이드엔피, 마데카소사이드, 아시아티코사이드, 마데카식애씨드, 아시아틱애씨드"
메디큐브 PDRN 핑크 콜라겐 글로우 젤리 미스트,메디큐브,skincare,mist_oil,A000000243433,1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243433&dispCatNo=100000100010010&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%AF%B8%EC%8A%A4%ED%8A%B8/%EC%98%A4%EC%9D%BC_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,"콜라겐수(80.9%), 아이소프로필미리스테이트, 글리세린, 나이아신아마이드, 1,2-헥산다이올, 정제수, 소듐클로라이드, 메도우폼씨오일, 부틸렌글라이콜, 하이드록시아세토페논, 프로판다이올, 젤란검, 소듐디엔에이(1,081ppm), 해바라기씨오일, 에틸헥실글리세린, 아데노신, 트라이에틸시트레이트, 옥수수커넬추출물, 알칸나뿌리추출물, 다이소듐이디티에이, 토코페롤, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 소듐하이알루로네이트, 콜라겐(10.8ppm), 프룩탄, 만주자작나무껍질/잎추출물, 피마자씨오일, 글루코오스, 레몬그라스잎오일, 스타아니스열매/씨오일, 스쿠알란, 글루타티온, 하이드롤라이즈드엘라스틴, 연어알추출물, 말토덱스트린, 카프릴릭/카프릭트라이글리세라이드, 하이드로제네이티드레시틴, 세라마이드엔피, 소듐시트레이트, 카프릴릴글라이콜, 소듐포스페이트, 시트릭애씨드, 진주추출물, 사이아노코발아민, 에스에이치-올리고펩타이드-1"
아벤느 오 떼르말 미스트,아벤느,skincare,mist_oil,A000000010498,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000010498&dispCatNo=100000100010010&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%AF%B8%EC%8A%A4%ED%8A%B8/%EC%98%A4%EC%9D%BC_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,아벤느 온천수(아쿠아)
VT 피디알엔 글로우 앰플 미스트,VT,skincare,mist_oil,A000000254068,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254068&dispCatNo=100000100010010&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%AF%B8%EC%8A%A4%ED%8A%B8/%EC%98%A4%EC%9D%BC_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=3,"정제수, 메틸프로판다이올, 메도우폼씨오일, 나이아신아마이드, 부틸렌글라이콜, 글리세린, 트라이에틸헥사노인, 폴리글리세린-3, 다이프로필렌글라이콜, 1,2-헥산다이올, 하이드록시아세토페논, 소듐시트레이트, 폴리글리세릴-10미리스테이트, 에틸헥실글리세린, 시트릭애씨드, 아데노신, 소듐파이테이트, 판테놀, 알란토인, 다이소듐이디티에이, 스쿠알란, 카프릴릭/카프릭트라이글리세라이드, 세라마이드엔피, 바오밥나무씨오일, 하이드로제네이티드레시틴, 폴리글루쿠로닉애씨드, 토코페롤, 소듐하이알루로네이트, 세라마이드에이에스, 세라마이드엔에스, 세라마이드에이피, 세라마이드이오피, 산양삼추출물, 소듐디엔에이(0.5ppb)"
바이오던스 콜라겐 펩타이드 젤리 세럼 미스트,바이오던스,skincare,mist_oil,A000000251742,4,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251742&dispCatNo=100000100010010&t_page=%EC%B9%B4%ED%85%8C%EA%B3%A0%EB%A6%AC%EA%B4%80&t_click=%EB%AF%B8%EC%8A%A4%ED%8A%B8/%EC%98%A4%EC%9D%BC_%EC%A0%84%EC%B2%B4__%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=4,"콜라겐수(770,965ppm), 글리세린, 프로판다이올, 트라이프로필렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 글리세레스-26, 정제수, 소듐클로라이드, 하이드록시아세토페논, 젤란검, 칼슘락테이트, 아데노신, 다이소듐이디티에이, 갈락토미세스발효여과물, 사이아노코발아민, 치자추출물, 하이드롤라이즈드스클레로튬검, 카라기난, 하이드롤라이즈드하이알루로닉애씨드, 부틸렌글라이콜, 잔탄검, 캐롭검, 덱스트린, 수크로오스, 아세틸헥사펩타이드-8(1,000ppb), 콜라겐추출물(100ppb), 카퍼트라이펩타이드-1(0.1ppb), 트라이펩타이드-1(0.1ppb), 팔미토일트라이펩타이드-5(0.1ppb), 헥사펩타이드-9(0.1ppb), 팔미토일펜타펩타이드-4(0.1ppb), 올리고펩타이드-1(0.1ppb),팔미토일트라이펩타이드-38(0.1ppb), 펜타펩타이드-4(0.1ppb), 헥사펩타이드-12(0.1ppb)"
달바 퍼스트 스프레이 세럼,달바,skincare,mist_oil,A000000232724,5,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232724&dispCatNo=900000206560006&trackingCd=BrandA002758_Mdpick1&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%ED%85%8C%EB%A7%88%EB%B3%84%EC%83%81%ED%92%88%EC%A0%84%EC%8B%9C1_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=1,"정제수, 다이프로필렌글라이콜, 네오펜틸글라이콜다이헵타노에이트, 글리세레스-26, 1,2-헥산다이올, 나이아신아마이드, 솔비톨, 하이드록시에틸우레아, 아보카도오일, 멕시칸치아씨추출물, 바질꽃/잎/줄기추출물, 베타인, 귀리커넬추출물, 부틸렌글라이콜, 흰서양송로추출물(30ppm), 글리세린, 해바라기씨오일, 토코페릴아세테이트, 다이소듐이디티에이, 다이포타슘글리시리제이트, 아데노신, 소듐팔미토일프롤린, 비피다발효용해물, 알바수련꽃추출물, 하이드롤라이즈드하이알루로닉애씨드, 돌콩오일, 스노우로투스추출물, 인삼추출물, 연꽃꽃추출물, 뽕나무껍질추출물, 마돈나백합꽃추출물, 에델바이스추출물, 약모밀추출물, 프리지어추출물, 카보머, 데이지꽃추출물, 알지닌, 포타슘솔베이트, 아나토씨오일, 토코페롤, 향료, 리날룰, 헥실신남알, 리모넨, 시트로넬올"
달바 바이탈 스프레이 세럼,달바,skincare,mist_oil,A000000232717,6,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000232717&dispCatNo=900000206560006&trackingCd=BrandA002758_Mdpick1&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%ED%85%8C%EB%A7%88%EB%B3%84%EC%83%81%ED%92%88%EC%A0%84%EC%8B%9C1_%EC%83%81%ED%92%88%EC%83%81%EC%84%B8&t_number=2,"정제수, 세틸에틸헥사노에이트, 1,2-헥산다이올, 다이프로필렌글라이콜, 글리세레스-26, 폴리프로필실세스퀴옥세인, 흰서양송로추출물(10,000ppm), 부틸렌글라이콜, 하이드록시에틸우레아, 지치뿌리추출물, 마카다미아씨오일, 베타인, 아보카도오일, 로즈힙열매오일, 카프릴릭/카프릭트라이글리세라이드, 석류추출물, 다이포타슘글리시리제이트, 다이소듐이디티에이, 토코페롤, 아데노신, 사카라이드아이소머레이트, 센티드제라늄꽃오일, 펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트, 한련초추출물, 자일리틸글루코사이드, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 알지닌, 안하이드로자일리톨, 개똥쑥추출물, 연꽃꽃추출물, 쌀추출물, 효모발효물, 장미꽃오일, 자일리톨, 글리세린, 인도멀구슬나무잎추출물, 라벤더꽃추출물, 캐모마일꽃추출물, 녹차추출물, 유칼립투스잎추출물, 히비스커스꽃추출물, 레몬밤추출물, 올리브나무잎추출물, 로즈마리잎추출물, 포트마리골드꽃추출물, 레몬그라스추출물, 커먼자스민추출물, 애플민트잎추출물, 살비아추출물, 티트리추출물, 페퍼민트잎추출물, 글루코오스, 시트릭애씨드, 소듐시트레이트, 드럼스틱씨오일, 세룰라타벚나무꽃추출물, 소듐하이알루로네이트, 오레가노추출물, 타임꽃/잎/줄기추출물, 하이드록시프로필트라이모늄하이알루로네이트, 하이드롤라이즈드하이알루로닉애씨드, 소듐아세틸레이티드하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 포타슘하이알루로네이트, 향료, 시트로넬올, 리날룰, 제라니올, 리모넨, 헥실신남알, 시트랄"
